Step,CPU,Temperature (K),Pressure (GPa),Volume,v_nAtom,v_FU,c_PE,Energy (eV/FU),c_T,MSD (Å$^2$),c_MSD2[4]
8.082832331329326,0.0,0.0,-0.77598118,130742.65,12960.0,1620.0,-20826.834,-12.85607,0.0,0.0,3.1626992e-28
8.149632598530395,0.0,0.0,-0.8041017100000001,130742.65,12960.0,1620.0,-20835.463,-12.861397,0.0,0.0,1.1385211e-28
8.216432865731464,0.0,0.0,-0.80559135,130742.65,12960.0,1620.0,-20837.905,-12.862904,0.0,0.0,1.009703e-28
8.283233132932532,0.0,0.0,-0.80676135,130742.65,12960.0,1620.0,-20846.12,-12.867975,0.0,0.0,2.6614803e-29
8.3500334001336,0.0,0.0,-0.8274217300000001,130742.65,12960.0,1620.0,-20848.845,-12.869657,0.0,0.0,7.6977242e-29
8.41683366733467,0.0,0.0,-0.81756538,130742.65,12960.0,1620.0,-20853.034,-12.872243,0.0,0.0,5.8156092e-28
8.483633934535739,0.0,0.0,-0.9023794400000001,130742.65,12960.0,1620.0,-20858.497,-12.875615,0.0,0.0,1.407435e-28
8.550434201736808,0.0,0.0,-0.89346939,130742.65,12960.0,1620.0,-20868.754,-12.881947,0.0,0.0,1.2880833e-29
8.617234468937877,0.0,0.0,-0.8920498100000002,130742.65,12960.0,1620.0,-20876.069,-12.886462,0.0,0.0,2.6569322e-28
8.684034736138946,0.0,0.0,-0.89990298,130742.65,12960.0,1620.0,-20876.972,-12.88702,0.0,0.0,5.0487098e-29
8.750835003340015,0.0,0.0,-0.8647205900000001,130742.65,12960.0,1620.0,-20884.757,-12.891825,0.0,0.0,2.147854e-28
8.817635270541084,0.0,0.0,-0.86977614,130742.65,12960.0,1620.0,-20890.957,-12.895652,0.0,0.0,1.4003937e-28
8.884435537742151,0.0,0.0,-0.88199293,130742.65,12960.0,1620.0,-20894.902,-12.898088,0.0,0.0,3.6618534e-28
8.95123580494322,0.0,0.0,-0.93947236,130742.65,12960.0,1620.0,-20907.266,-12.90572,0.0,0.0,7.2002062e-28
9.01803607214429,0.0,0.0,-0.8935195100000001,130742.65,12960.0,1620.0,-20908.873,-12.906712,0.0,0.0,2.6205764e-29
9.084836339345358,0.0,0.0,-0.89356148,130742.65,12960.0,1620.0,-20915.71,-12.910932,0.0,0.0,2.6154148e-29
9.151636606546427,0.0,0.0,-0.9045451999999999,130742.65,12960.0,1620.0,-20926.121,-12.917359,0.0,0.0,1.2744486e-28
9.218436873747496,0.0,0.0,-0.96279323,130742.65,12960.0,1620.0,-20923.738,-12.915888,0.0,0.0,2.2834894e-28
9.285237140948565,0.0,0.0,-0.94953567,130742.65,12960.0,1620.0,-20930.009,-12.919759,0.0,0.0,6.6956858e-28
9.352037408149634,0.0,0.0,-0.94082292,130742.65,12960.0,1620.0,-20937.601,-12.924445,0.0,0.0,2.1544278e-28
9.418837675350701,0.0,0.0,-0.96687325,130742.65,12960.0,1620.0,-20941.467,-12.926831,0.0,0.0,5.0487098e-29
9.48563794255177,0.0,0.0,-0.9541883700000001,130742.65,12960.0,1620.0,-20941.089,-12.926598,0.0,0.0,1.3338567e-29
9.55243820975284,0.0,0.0,-0.9571468500000001,130742.65,12960.0,1620.0,-20949.188,-12.931597,0.0,0.0,3.2971464e-28
9.619238476953909,0.0,0.0,-0.96040777,130742.65,12960.0,1620.0,-20958.717,-12.93748,0.0,0.0,6.6950528e-28
9.686038744154978,0.0,0.0,-0.9524553700000001,130742.65,12960.0,1620.0,-20958.689,-12.937462,0.0,0.0,5.0487098e-29
9.752839011356047,0.0,0.0,-0.99773926,130742.65,12960.0,1620.0,-20965.631,-12.941748,0.0,0.0,6.3440973e-29
9.819639278557116,0.0,0.0,-0.9888947200000001,130742.65,12960.0,1620.0,-20968.562,-12.943557,0.0,0.0,1.2738058e-28
9.886439545758185,0.0,0.0,-1.0301745000000002,130742.65,12960.0,1620.0,-20971.648,-12.945462,0.0,0.0,2.2815221e-28
9.953239812959254,0.0,0.0,-1.0150565,130742.65,12960.0,1620.0,-20976.783,-12.948631,0.0,0.0,1.7787547e-28
10.02004008016032,0.0,0.0,-0.9972105299999999,130742.65,12960.0,1620.0,-20981.808,-12.951733,0.0,0.0,1.1433419e-28
10.08684034736139,0.0,0.0,-1.0166786,130742.65,12960.0,1620.0,-20983.828,-12.95298,0.0,0.0,1.2913945e-29
10.153640614562459,0.0,0.0,-1.0379876000000001,130742.65,12960.0,1620.0,-20992.886,-12.958572,0.0,0.0,6.340786e-29
10.220440881763528,0.0,0.0,-1.0430042,130742.65,12960.0,1620.0,-21001.098,-12.963641,0.0,0.0,2.2838205e-28
10.287241148964597,0.0,0.0,-1.0471112,130742.65,12960.0,1620.0,-21000.796,-12.963454,0.0,0.0,7.8347523e-28
10.354041416165666,0.0,0.0,-1.0746098,130742.65,12960.0,1620.0,-21002.944,-12.96478,0.0,0.0,3.2907381e-28
10.420841683366735,0.0,0.0,-1.0671137000000002,130742.65,12960.0,1620.0,-21006.707,-12.967103,0.0,0.0,1.4033641e-28
10.487641950567804,0.0,0.0,-1.0565647000000002,130742.65,12960.0,1620.0,-21014.269,-12.971771,0.0,0.0,4.4362421e-28
10.554442217768871,0.0,0.0,-1.0378941000000002,130742.65,12960.0,1620.0,-21018.642,-12.97447,0.0,0.0,1.7781509e-28
10.62124248496994,0.0,0.0,-1.0798811,130742.65,12960.0,1620.0,-21020.44,-12.97558,0.0,0.0,2.2836744e-28
10.68804275217101,0.0,0.0,-1.0821281999999999,130742.65,12960.0,1620.0,-21024.183,-12.977891,0.0,0.0,6.3715614e-29
10.754843019372078,0.0,0.0,-1.0842669,130742.65,12960.0,1620.0,-21029.443,-12.981138,0.0,0.0,5.3129392e-28
10.821643286573147,0.0,0.0,-1.0777281,130742.65,12960.0,1620.0,-21032.424,-12.982978,0.0,0.0,6.6919558e-28
10.888443553774216,0.0,0.0,-1.0487141,130742.65,12960.0,1620.0,-21038.86,-12.98695,0.0,0.0,7.6676306e-29
10.955243820975285,0.0,0.0,-1.0897871,130742.65,12960.0,1620.0,-21045.549,-12.99108,0.0,0.0,4.3064501e-28
11.022044088176354,0.0,0.0,-1.0821589,130742.65,12960.0,1620.0,-21045.647,-12.99114,0.0,0.0,3.6668592e-28
11.088844355377423,0.0,0.0,-1.0979206000000001,130742.65,12960.0,1620.0,-21050.789,-12.994314,0.0,0.0,1.1396411e-28
11.15564462257849,0.0,0.0,-1.1004428,130742.65,12960.0,1620.0,-21053.646,-12.996078,0.0,0.0,2.2802755e-28
11.22244488977956,0.0,0.0,-1.1503196,130742.65,12960.0,1620.0,-21058.346,-12.998979,0.0,0.0,1.1442963e-28
11.289245156980629,0.0,0.0,-1.1561777,130742.65,12960.0,1620.0,-21062.181,-13.001346,0.0,0.0,1.6464014e-28
11.356045424181698,0.0,0.0,-1.1395923000000001,130742.65,12960.0,1620.0,-21064.492,-13.002773,0.0,0.0,1.1242242e-27
11.422845691382767,0.0,0.0,-1.0914479,130742.65,12960.0,1620.0,-21069.472,-13.005847,0.0,0.0,2.6123957e-29
11.489645958583836,0.0,0.0,-1.1177289000000001,130742.65,12960.0,1620.0,-21071.69,-13.007216,0.0,0.0,2.15099e-28
11.556446225784905,0.0,0.0,-1.0957803000000002,130742.65,12960.0,1620.0,-21076.993,-13.010489,0.0,0.0,1.6475019e-28
11.623246492985974,0.0,0.0,-1.1531293,130742.65,12960.0,1620.0,-21083.048,-13.014227,0.0,0.0,2.1519541e-28
11.690046760187041,0.0,0.0,-1.1646976000000002,130742.65,12960.0,1620.0,-21087.087,-13.016721,0.0,0.0,2.0194839e-28
11.75684702738811,0.0,0.0,-1.1321843999999999,130742.65,12960.0,1620.0,-21086.877,-13.016591,0.0,0.0,2.4155408e-28
11.823647294589179,0.0,0.0,-1.1517663,130742.65,12960.0,1620.0,-21092.041,-13.019779,0.0,0.0,1.2721113e-28
11.890447561790248,0.0,0.0,-1.1590111,130742.65,12960.0,1620.0,-21096.69,-13.022648,0.0,0.0,1.0098588e-28
11.957247828991317,0.0,0.0,-1.1615683,130742.65,12960.0,1620.0,-21098.124,-13.023533,0.0,0.0,2.1481851e-28
12.024048096192386,0.0,0.0,-1.1455481,130742.65,12960.0,1620.0,-21102.564,-13.026274,0.0,0.0,2.5243549e-28
12.090848363393455,0.0,0.0,-1.1612126,130742.65,12960.0,1620.0,-21105.585,-13.028139,0.0,0.0,1.7753071e-28
12.157648630594524,0.0,0.0,-1.1508536,130742.65,12960.0,1620.0,-21107.097,-13.029072,0.0,0.0,1.1425141e-28
12.224448897795593,0.0,0.0,-1.1637848,130742.65,12960.0,1620.0,-21112.704,-13.032534,0.0,0.0,1.5146129e-28
12.29124916499666,0.0,0.0,-1.1870291,130742.65,12960.0,1620.0,-21118.583,-13.036163,0.0,0.0,2.5243549e-28
12.35804943219773,0.0,0.0,-1.1964649,130742.65,12960.0,1620.0,-21117.812,-13.035686,0.0,0.0,7.0681937e-28
12.424849699398798,0.0,0.0,-1.1792279,130742.65,12960.0,1620.0,-21121.641,-13.03805,0.0,0.0,1.0097809e-28
12.491649966599867,0.0,0.0,-1.1881353,130742.65,12960.0,1620.0,-21122.816,-13.038776,0.0,0.0,0.0
12.558450233800937,0.0,0.0,-1.1595539000000001,130742.65,12960.0,1620.0,-21123.271,-13.039056,0.0,0.0,3.7969726e-28
